couple,localisation,theme
Anastase I (0431?-0518 ; empereur d'Orient) - Isidore de Séville (0560?-0636 ; saint),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Justinien Ier (0482-0565 ; empereur de Byzance) - Homère (08..?-08..? av. J.-C.),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Justinien Ier (0482-0565 ; empereur de Byzance) - Aristote (0384-0322 av. J.-C.),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Justinien Ier (0482-0565 ; empereur de Byzance) - Plaute (0254-0184 av. J.-C.),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Justinien Ier (0482-0565 ; empereur de Byzance) - Cicéron (0106-0043 av. J.-C.),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Justinien Ier (0482-0565 ; empereur de Byzance) - Martial (0040?-0104?),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Justinien Ier (0482-0565 ; empereur de Byzance) - Hippocrate (0460-0377 av. J.-C. ; médecin),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Justinien Ier (0482-0565 ; empereur de Byzance) - Plutarque (0046?-0120?),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Justinien Ier (0482-0565 ; empereur de Byzance) - Suétone (0069?-0126?),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Justinien Ier (0482-0565 ; empereur de Byzance) - Aulu-Gelle (0123?-0180?),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Justinien Ier (0482-0565 ; empereur de Byzance) - papinien,coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Justinien Ier (0482-0565 ; empereur de Byzance) - Clément d'Alexandrie (0150?-021.?),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Justinien Ier (0482-0565 ; empereur de Byzance) - Ulpien (0160-0228),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Justinien Ier (0482-0565 ; empereur de Byzance) - Hermogenianus (02..-03..),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
"Justinien Ier (0482-0565 ; empereur de Byzance) - Modestinus, Herennius",coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Justinien Ier (0482-0565 ; empereur de Byzance) - Dioclétien (0245-0313 ; empereur romain),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Justinien Ier (0482-0565 ; empereur de Byzance) - maximien,coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
"Justinien Ier (0482-0565 ; empereur de Byzance) - Firmicus Maternus, Julius",coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Justinien Ier (0482-0565 ; empereur de Byzance) - Basile de Césarée (0329?-0379 ; saint),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
"Justinien Ier (0482-0565 ; empereur de Byzance) - Vossius, Gerardus Joannes (1577-1649)",coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Justinien Ier (0482-0565 ; empereur de Byzance) - Ambroise (0340?-0397 ; saint),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Justinien Ier (0482-0565 ; empereur de Byzance) - Augustin (0354-0430 ; saint),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Justinien Ier (0482-0565 ; empereur de Byzance) - Arcadius (0377?-0408 ; empereur d'Orient),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Justinien Ier (0482-0565 ; empereur de Byzance) - Honorius (0384-0423 ; empereur romain),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Justinien Ier (0482-0565 ; empereur de Byzance) - Léon I (039.?-0461 ; pape),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Justinien Ier (0482-0565 ; empereur de Byzance) - Anastase I (0431?-0518 ; empereur d'Orient),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Justinien Ier (0482-0565 ; empereur de Byzance) - Cassiodore (0490?-0580?),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Justinien Ier (0482-0565 ; empereur de Byzance) - Théophile Antecessor (05..-05..),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Justinien Ier (0482-0565 ; empereur de Byzance) - greg-3,coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Justinien Ier (0482-0565 ; empereur de Byzance) - Grégoire I (0540?-0604 ; pape),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Justinien Ier (0482-0565 ; empereur de Byzance) - Isidore de Séville (0560?-0636 ; saint),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Cassiodore (0490?-0580?) - Homère (08..?-08..? av. J.-C.),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Cassiodore (0490?-0580?) - Aristote (0384-0322 av. J.-C.),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Cassiodore (0490?-0580?) - Plaute (0254-0184 av. J.-C.),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Cassiodore (0490?-0580?) - Cicéron (0106-0043 av. J.-C.),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Cassiodore (0490?-0580?) - Martial (0040?-0104?),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Cassiodore (0490?-0580?) - Hippocrate (0460-0377 av. J.-C. ; médecin),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Cassiodore (0490?-0580?) - Plutarque (0046?-0120?),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Cassiodore (0490?-0580?) - Suétone (0069?-0126?),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Cassiodore (0490?-0580?) - Aulu-Gelle (0123?-0180?),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Cassiodore (0490?-0580?) - papinien,coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Cassiodore (0490?-0580?) - Clément d'Alexandrie (0150?-021.?),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Cassiodore (0490?-0580?) - Ulpien (0160-0228),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Cassiodore (0490?-0580?) - Hermogenianus (02..-03..),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
"Cassiodore (0490?-0580?) - Modestinus, Herennius",coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Cassiodore (0490?-0580?) - Dioclétien (0245-0313 ; empereur romain),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Cassiodore (0490?-0580?) - maximien,coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
"Cassiodore (0490?-0580?) - Firmicus Maternus, Julius",coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Cassiodore (0490?-0580?) - Basile de Césarée (0329?-0379 ; saint),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
"Cassiodore (0490?-0580?) - Vossius, Gerardus Joannes (1577-1649)",coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Cassiodore (0490?-0580?) - Ambroise (0340?-0397 ; saint),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Cassiodore (0490?-0580?) - Augustin (0354-0430 ; saint),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Cassiodore (0490?-0580?) - Arcadius (0377?-0408 ; empereur d'Orient),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Cassiodore (0490?-0580?) - Honorius (0384-0423 ; empereur romain),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Cassiodore (0490?-0580?) - Léon I (039.?-0461 ; pape),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Cassiodore (0490?-0580?) - Anastase I (0431?-0518 ; empereur d'Orient),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Cassiodore (0490?-0580?) - Justinien Ier (0482-0565 ; empereur de Byzance),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Cassiodore (0490?-0580?) - Théophile Antecessor (05..-05..),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Cassiodore (0490?-0580?) - greg-3,coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Cassiodore (0490?-0580?) - Grégoire I (0540?-0604 ; pape),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Cassiodore (0490?-0580?) - Isidore de Séville (0560?-0636 ; saint),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Théophile Antecessor (05..-05..) - Homère (08..?-08..? av. J.-C.),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Théophile Antecessor (05..-05..) - Aristote (0384-0322 av. J.-C.),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Théophile Antecessor (05..-05..) - Plaute (0254-0184 av. J.-C.),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Théophile Antecessor (05..-05..) - Cicéron (0106-0043 av. J.-C.),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Théophile Antecessor (05..-05..) - Martial (0040?-0104?),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Théophile Antecessor (05..-05..) - Hippocrate (0460-0377 av. J.-C. ; médecin),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Théophile Antecessor (05..-05..) - Plutarque (0046?-0120?),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Théophile Antecessor (05..-05..) - Suétone (0069?-0126?),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Théophile Antecessor (05..-05..) - Aulu-Gelle (0123?-0180?),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Théophile Antecessor (05..-05..) - papinien,coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Théophile Antecessor (05..-05..) - Clément d'Alexandrie (0150?-021.?),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Théophile Antecessor (05..-05..) - Ulpien (0160-0228),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Théophile Antecessor (05..-05..) - Hermogenianus (02..-03..),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
"Théophile Antecessor (05..-05..) - Modestinus, Herennius",coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Théophile Antecessor (05..-05..) - Dioclétien (0245-0313 ; empereur romain),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Théophile Antecessor (05..-05..) - maximien,coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
"Théophile Antecessor (05..-05..) - Firmicus Maternus, Julius",coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Théophile Antecessor (05..-05..) - Basile de Césarée (0329?-0379 ; saint),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
"Théophile Antecessor (05..-05..) - Vossius, Gerardus Joannes (1577-1649)",coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Théophile Antecessor (05..-05..) - Ambroise (0340?-0397 ; saint),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Théophile Antecessor (05..-05..) - Augustin (0354-0430 ; saint),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Théophile Antecessor (05..-05..) - Arcadius (0377?-0408 ; empereur d'Orient),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Théophile Antecessor (05..-05..) - Honorius (0384-0423 ; empereur romain),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Théophile Antecessor (05..-05..) - Léon I (039.?-0461 ; pape),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Théophile Antecessor (05..-05..) - Anastase I (0431?-0518 ; empereur d'Orient),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Théophile Antecessor (05..-05..) - Justinien Ier (0482-0565 ; empereur de Byzance),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Théophile Antecessor (05..-05..) - Cassiodore (0490?-0580?),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Théophile Antecessor (05..-05..) - greg-3,coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Théophile Antecessor (05..-05..) - Grégoire I (0540?-0604 ; pape),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Théophile Antecessor (05..-05..) - Isidore de Séville (0560?-0636 ; saint),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
greg-3 - Homère (08..?-08..? av. J.-C.),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
greg-3 - Aristote (0384-0322 av. J.-C.),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
greg-3 - Plaute (0254-0184 av. J.-C.),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
greg-3 - Cicéron (0106-0043 av. J.-C.),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
greg-3 - Martial (0040?-0104?),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
greg-3 - Hippocrate (0460-0377 av. J.-C. ; médecin),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
greg-3 - Plutarque (0046?-0120?),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
greg-3 - Suétone (0069?-0126?),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
greg-3 - Aulu-Gelle (0123?-0180?),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
greg-3 - papinien,coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
greg-3 - Clément d'Alexandrie (0150?-021.?),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
greg-3 - Ulpien (0160-0228),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
greg-3 - Hermogenianus (02..-03..),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
"greg-3 - Modestinus, Herennius",coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
greg-3 - Dioclétien (0245-0313 ; empereur romain),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
greg-3 - maximien,coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
"greg-3 - Firmicus Maternus, Julius",coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
greg-3 - Basile de Césarée (0329?-0379 ; saint),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
"greg-3 - Vossius, Gerardus Joannes (1577-1649)",coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
greg-3 - Ambroise (0340?-0397 ; saint),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
greg-3 - Augustin (0354-0430 ; saint),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
greg-3 - Arcadius (0377?-0408 ; empereur d'Orient),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
