couple,localisation,theme
Justinien Ier (0482-0565 ; empereur de Byzance) - Grégoire I (0540?-0604 ; pape),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Justinien Ier (0482-0565 ; empereur de Byzance) - Isidore de Séville (0560?-0636 ; saint),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Cassiodore (0490?-0580?) - Théophile Antecessor (05..-05..),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Cassiodore (0490?-0580?) - greg-3,coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Cassiodore (0490?-0580?) - Grégoire I (0540?-0604 ; pape),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Cassiodore (0490?-0580?) - Isidore de Séville (0560?-0636 ; saint),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Théophile Antecessor (05..-05..) - greg-3,coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Théophile Antecessor (05..-05..) - Grégoire I (0540?-0604 ; pape),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Théophile Antecessor (05..-05..) - Isidore de Séville (0560?-0636 ; saint),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
greg-3 - Grégoire I (0540?-0604 ; pape),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
greg-3 - Isidore de Séville (0560?-0636 ; saint),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Grégoire I (0540?-0604 ; pape) - Isidore de Séville (0560?-0636 ; saint),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Homère (08..?-08..? av. J.-C.) - Plutarque (0046?-0120?),COMMENTAIRES SVR LES COVSTVMES... > TITRE DE JURISDICTION. > XII.,justice
"Homère (08..?-08..? av. J.-C.) - Servius, Maurus Honoratus (0363?-03..)",COMMENTAIRES SVR LES COVSTVMES... > TITRE DE JURISDICTION. > XII.,justice
"Plutarque (0046?-0120?) - Servius, Maurus Honoratus (0363?-03..)",COMMENTAIRES SVR LES COVSTVMES... > TITRE DE JURISDICTION. > XII.,justice
Homère (08..?-08..? av. J.-C.) - Apulée (0125?-0180?),COMMENTAIRES SVR LES COVSTVMES... > TITRE DE JURISDICTION. > XXXVIII.,justice
Homère (08..?-08..? av. J.-C.) - Salluste (0086-0035 av. J.-C.),COMMENTAIRES SVR LES COVSTVMES... > TITRE DE JURISDICTION. > XXXVIII.,justice
Homère (08..?-08..? av. J.-C.) - Plutarque (0046?-0120?),COMMENTAIRES SVR LES COVSTVMES... > TITRE DE JURISDICTION. > XXXVIII.,justice
Homère (08..?-08..? av. J.-C.) - Platon (0427?-0348? av. J.-C.),COMMENTAIRES SVR LES COVSTVMES... > TITRE DE JURISDICTION. > XXXVIII.,justice
Homère (08..?-08..? av. J.-C.) - Justinien Ier (0482-0565 ; empereur de Byzance),COMMENTAIRES SVR LES COVSTVMES... > TITRE DE JURISDICTION. > XXXVIII.,justice
Apulée (0125?-0180?) - Salluste (0086-0035 av. J.-C.),COMMENTAIRES SVR LES COVSTVMES... > TITRE DE JURISDICTION. > XXXVIII.,justice
Apulée (0125?-0180?) - Plutarque (0046?-0120?),COMMENTAIRES SVR LES COVSTVMES... > TITRE DE JURISDICTION. > XXXVIII.,justice
Apulée (0125?-0180?) - Platon (0427?-0348? av. J.-C.),COMMENTAIRES SVR LES COVSTVMES... > TITRE DE JURISDICTION. > XXXVIII.,justice
Apulée (0125?-0180?) - Justinien Ier (0482-0565 ; empereur de Byzance),COMMENTAIRES SVR LES COVSTVMES... > TITRE DE JURISDICTION. > XXXVIII.,justice
Salluste (0086-0035 av. J.-C.) - Plutarque (0046?-0120?),COMMENTAIRES SVR LES COVSTVMES... > TITRE DE JURISDICTION. > XXXVIII.,justice
Salluste (0086-0035 av. J.-C.) - Platon (0427?-0348? av. J.-C.),COMMENTAIRES SVR LES COVSTVMES... > TITRE DE JURISDICTION. > XXXVIII.,justice
Salluste (0086-0035 av. J.-C.) - Justinien Ier (0482-0565 ; empereur de Byzance),COMMENTAIRES SVR LES COVSTVMES... > TITRE DE JURISDICTION. > XXXVIII.,justice
Plutarque (0046?-0120?) - Platon (0427?-0348? av. J.-C.),COMMENTAIRES SVR LES COVSTVMES... > TITRE DE JURISDICTION. > XXXVIII.,justice
Plutarque (0046?-0120?) - Justinien Ier (0482-0565 ; empereur de Byzance),COMMENTAIRES SVR LES COVSTVMES... > TITRE DE JURISDICTION. > XXXVIII.,justice
Platon (0427?-0348? av. J.-C.) - Justinien Ier (0482-0565 ; empereur de Byzance),COMMENTAIRES SVR LES COVSTVMES... > TITRE DE JURISDICTION. > XXXVIII.,justice
Homère (08..?-08..? av. J.-C.) - Tacite (0055?-0120?),COMMENTAIRES SVR LES COVSTVMES... > DE TESTAMENS. > introduction,successions
Homère (08..?-08..? av. J.-C.) - neratius,"LIVRE DOVZIEME, QVI EST, DES CRIMES ET PROcez criminels. > De simple querelle personnel, qui se fait pour bateries co mal-façons de corps. Chap. : XXVI. > La Coustume.",société
Homère (08..?-08..? av. J.-C.) - Aulu-Gelle (0123?-0180?),"LIVRE DOVZIEME, QVI EST, DES CRIMES ET PROcez criminels. > De simple querelle personnel, qui se fait pour bateries co mal-façons de corps. Chap. : XXVI. > La Coustume.",société
neratius - Aulu-Gelle (0123?-0180?),"LIVRE DOVZIEME, QVI EST, DES CRIMES ET PROcez criminels. > De simple querelle personnel, qui se fait pour bateries co mal-façons de corps. Chap. : XXVI. > La Coustume.",société
"Solon (0640?-0561 av. J.-C.) - Modestinus, Herennius",coutume > DE SUCCESSIONS EN PROPRE > introduction,successions
Solon (0640?-0561 av. J.-C.) - Justinien Ier (0482-0565 ; empereur de Byzance),coutume > DE SUCCESSIONS EN PROPRE > introduction,successions
Solon (0640?-0561 av. J.-C.) - Marcoul (0490?-0558 ; saint),coutume > DE SUCCESSIONS EN PROPRE > introduction,successions
"Modestinus, Herennius - Justinien Ier (0482-0565 ; empereur de Byzance)",coutume > DE SUCCESSIONS EN PROPRE > introduction,successions
"Modestinus, Herennius - Marcoul (0490?-0558 ; saint)",coutume > DE SUCCESSIONS EN PROPRE > introduction,successions
Justinien Ier (0482-0565 ; empereur de Byzance) - Marcoul (0490?-0558 ; saint),coutume > DE SUCCESSIONS EN PROPRE > introduction,successions
Apulée (0125?-0180?) - Aristote (0384-0322 av. J.-C.),coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
Apulée (0125?-0180?) - Plaute (0254-0184 av. J.-C.),coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
"Apulée (0125?-0180?) - Ennius, Quintus (0239-0169 av. J.-C.)",coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
Apulée (0125?-0180?) - Scipion l'Africain (0235-0183 av. J.-C.),coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
Apulée (0125?-0180?) - Térence (0190?-0159 av. J.-C.),coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
Apulée (0125?-0180?) - Cicéron (0106-0043 av. J.-C.),coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
Apulée (0125?-0180?) - Solon (0640?-0561 av. J.-C.),coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
Apulée (0125?-0180?) - Catulle (0087?-0052? av. J.-C.),coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
Apulée (0125?-0180?) - livius,coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
Apulée (0125?-0180?) - Quintilien (0030?-0100?),coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
Apulée (0125?-0180?) - Denys d'Halicarnasse (006.? av. J.-C.-0007?),coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
"Apulée (0125?-0180?) - Paulus, Julius (01..-02..)",coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
Apulée (0125?-0180?) - papinien,coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
Apulée (0125?-0180?) - Tertullien (0155?-0222?),coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
Apulée (0125?-0180?) - Ulpien (0160-0228),coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
Apulée (0125?-0180?) - Ambroise (0340?-0397 ; saint),coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
Apulée (0125?-0180?) - Léon I (039.?-0461 ; pape),coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
Apulée (0125?-0180?) - Platon (0427?-0348? av. J.-C.),coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
Apulée (0125?-0180?) - Justinien Ier (0482-0565 ; empereur de Byzance),coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
Aristote (0384-0322 av. J.-C.) - Plaute (0254-0184 av. J.-C.),coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
"Aristote (0384-0322 av. J.-C.) - Ennius, Quintus (0239-0169 av. J.-C.)",coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
Aristote (0384-0322 av. J.-C.) - Scipion l'Africain (0235-0183 av. J.-C.),coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
Aristote (0384-0322 av. J.-C.) - Térence (0190?-0159 av. J.-C.),coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
Aristote (0384-0322 av. J.-C.) - Cicéron (0106-0043 av. J.-C.),coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
Aristote (0384-0322 av. J.-C.) - Solon (0640?-0561 av. J.-C.),coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
Aristote (0384-0322 av. J.-C.) - Catulle (0087?-0052? av. J.-C.),coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
Aristote (0384-0322 av. J.-C.) - livius,coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
Aristote (0384-0322 av. J.-C.) - Quintilien (0030?-0100?),coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
Aristote (0384-0322 av. J.-C.) - Denys d'Halicarnasse (006.? av. J.-C.-0007?),coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
"Aristote (0384-0322 av. J.-C.) - Paulus, Julius (01..-02..)",coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
Aristote (0384-0322 av. J.-C.) - papinien,coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
Aristote (0384-0322 av. J.-C.) - Tertullien (0155?-0222?),coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
Aristote (0384-0322 av. J.-C.) - Ulpien (0160-0228),coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
Aristote (0384-0322 av. J.-C.) - Ambroise (0340?-0397 ; saint),coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
Aristote (0384-0322 av. J.-C.) - Léon I (039.?-0461 ; pape),coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
Aristote (0384-0322 av. J.-C.) - Platon (0427?-0348? av. J.-C.),coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
Aristote (0384-0322 av. J.-C.) - Justinien Ier (0482-0565 ; empereur de Byzance),coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
"Plaute (0254-0184 av. J.-C.) - Ennius, Quintus (0239-0169 av. J.-C.)",coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
Plaute (0254-0184 av. J.-C.) - Scipion l'Africain (0235-0183 av. J.-C.),coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
Plaute (0254-0184 av. J.-C.) - Térence (0190?-0159 av. J.-C.),coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
Plaute (0254-0184 av. J.-C.) - Cicéron (0106-0043 av. J.-C.),coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
Plaute (0254-0184 av. J.-C.) - Solon (0640?-0561 av. J.-C.),coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
Plaute (0254-0184 av. J.-C.) - Catulle (0087?-0052? av. J.-C.),coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
Plaute (0254-0184 av. J.-C.) - livius,coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
Plaute (0254-0184 av. J.-C.) - Quintilien (0030?-0100?),coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
Plaute (0254-0184 av. J.-C.) - Denys d'Halicarnasse (006.? av. J.-C.-0007?),coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
"Plaute (0254-0184 av. J.-C.) - Paulus, Julius (01..-02..)",coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
Plaute (0254-0184 av. J.-C.) - papinien,coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
Plaute (0254-0184 av. J.-C.) - Tertullien (0155?-0222?),coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
Plaute (0254-0184 av. J.-C.) - Ulpien (0160-0228),coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
Plaute (0254-0184 av. J.-C.) - Ambroise (0340?-0397 ; saint),coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
Plaute (0254-0184 av. J.-C.) - Léon I (039.?-0461 ; pape),coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
Plaute (0254-0184 av. J.-C.) - Platon (0427?-0348? av. J.-C.),coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
Plaute (0254-0184 av. J.-C.) - Justinien Ier (0482-0565 ; empereur de Byzance),coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
"Ennius, Quintus (0239-0169 av. J.-C.) - Scipion l'Africain (0235-0183 av. J.-C.)",coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
"Ennius, Quintus (0239-0169 av. J.-C.) - Térence (0190?-0159 av. J.-C.)",coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
"Ennius, Quintus (0239-0169 av. J.-C.) - Cicéron (0106-0043 av. J.-C.)",coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
"Ennius, Quintus (0239-0169 av. J.-C.) - Solon (0640?-0561 av. J.-C.)",coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
"Ennius, Quintus (0239-0169 av. J.-C.) - Catulle (0087?-0052? av. J.-C.)",coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
"Ennius, Quintus (0239-0169 av. J.-C.) - livius",coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
"Ennius, Quintus (0239-0169 av. J.-C.) - Quintilien (0030?-0100?)",coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
"Ennius, Quintus (0239-0169 av. J.-C.) - Denys d'Halicarnasse (006.? av. J.-C.-0007?)",coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
"Ennius, Quintus (0239-0169 av. J.-C.) - Paulus, Julius (01..-02..)",coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
"Ennius, Quintus (0239-0169 av. J.-C.) - papinien",coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
"Ennius, Quintus (0239-0169 av. J.-C.) - Tertullien (0155?-0222?)",coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
"Ennius, Quintus (0239-0169 av. J.-C.) - Ulpien (0160-0228)",coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
"Ennius, Quintus (0239-0169 av. J.-C.) - Ambroise (0340?-0397 ; saint)",coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
"Ennius, Quintus (0239-0169 av. J.-C.) - Léon I (039.?-0461 ; pape)",coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
"Ennius, Quintus (0239-0169 av. J.-C.) - Platon (0427?-0348? av. J.-C.)",coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
"Ennius, Quintus (0239-0169 av. J.-C.) - Justinien Ier (0482-0565 ; empereur de Byzance)",coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
Scipion l'Africain (0235-0183 av. J.-C.) - Térence (0190?-0159 av. J.-C.),coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
Scipion l'Africain (0235-0183 av. J.-C.) - Cicéron (0106-0043 av. J.-C.),coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
Scipion l'Africain (0235-0183 av. J.-C.) - Solon (0640?-0561 av. J.-C.),coutume > DU DOUAIRE. > CCCLXIX. Femme quand a doüaire sur les biens du pere et ayeul de son mary.,douaire
